[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -1.861910828025479
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -2.24
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -2.720180224062349
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -2.2688235294117653
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -0.7830000000000006
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -1.8560000000000016
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -0.2348999999999999
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -0.026100000000000345
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -0.19849403708987134
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -0.16703999999999963
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -0.04616716845878267
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -0.11878399999999967
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -0.11878399999999967
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -8.700000000000001
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -11.600000000000001
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -10.061715509166334
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -8.575504046084212
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -6.670272114646421
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -6.152783505154639
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -6.558461538461539
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -4.640000000000001
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -4.640000000000001
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -0.7830000000000007
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -1.8560000000000016
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -0.6277797356828199
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -0.1210662650602411
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -0.595517246127367
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -0.46349837837837815
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -0.191432016985138
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -0.22736000000000045
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -0.14290117152858844
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -3.1992684117624974
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -4.640000000000001
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -3.3728886438809274
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -3.1450698189878095
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -2.3606510861235357
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -2.023488262029073
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -2.230010697134534
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -1.6220845829823087
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -1.539076374107324
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -8.700000000000001
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -11.600000000000001
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -6.975330396475772
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -4.0355421686746995
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -5.317717391304349
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -5.317717391304349
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -6.773467336683417
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -4.640000000000001
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -4.640000000000001
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 8,gv: -15.328571428571431
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -10.338769670958515
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 8,gv: -11.600000000000001
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -11.600000000000001
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -10.338769670958513
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -7.511894273127754
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -8.88125
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 8,gv: -10.386046511627905
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -8.700000000000001
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 8,gv: -11.600000000000001
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -11.600000000000001
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -6.975330396475772
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -5.317717391304349
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -4.640000000000001
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 8,gv: -1.0386046511627907
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -1.2600000000000011
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 8,gv: -2.24
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -2.24
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -0.6277797356828199
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -0.5318921857304646
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -0.35840000000000094
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 8,gv: -1.0386046511627904
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -0.7830000000000006
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 8,gv: -1.8560000000000016
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -1.8560000000000019
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -0.6277797356828199
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -0.4036299080367852
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -0.32821894736842183
[0.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 8,gv: -19.927522935779816
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 10,gv: -11.4771650682941
[0.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 8,gv: -13.559817351598173
[0.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 10,gv: -11.600000000000001
[2.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 10,gv: -13.963955637707953
[1.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 10,gv: -9.9105814984614
[0.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 10,gv: -8.20262240134073
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -3.5562875676599277
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -3.215212069394691
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -3.670076188432235
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -3.48
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -2.479130071099958
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -3.4800000000000004
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -4.640000000000001
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -4.640000000000001
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -3.269835091368297
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -2.3321699729595866
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -2.1497526165556615
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -1.9118738402939488
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -3.2981807851239675
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -2.3892501781791915
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -3.1539057183570995
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -2.0266042154566746
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -3.5238171426330607
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -1.3723943661971836
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -1.913211230422967
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -1.4610722704940167
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -2.4849702044638113
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -2.1012616769416503
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -0.8230761981045206
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -1.4405199547343555
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -0.42000000000000043
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -1.2600000000000011
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -1.68
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -1.68
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -0.5600000000000005
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -1.68
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -2.24
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -2.24
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -0.37800000000000034
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -0.5040000000000004
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -0.6720000000000006
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -0.8960000000000008
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -0.4200000000000004
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -1.2600000000000011
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -1.68
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -1.68
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -0.5600000000000005
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -1.68
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -2.24
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -2.24
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -0.37800000000000034
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -0.5040000000000004
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -0.6720000000000006
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -0.8960000000000008
[1.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 13,gv: -9.342159180457054
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -6.15536672629696
[1.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 13,gv: -7.0221680876979296
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -4.909767441860466
[0.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 13,gv: -5.828712871287129
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -4.460217816252445
[0.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 13,gv: -5.2055981941309275
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -4.640000000000001
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -6.792344497607656
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -6.1524540901502505
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -4.011213897410864
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -3.7281436588103265
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -1.7353098340397137
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -1.4059993064156555
[0.0, 2.0, 0.0, 0.0, 0.0, 0.0],c: 16,gv: -2.9046954045684115
[0.0, 1.0, 1.0, 0.0, 0.0, 0.0],c: 18,gv: -0.9743695298431435
[0.0, 1.0, 0.0, 0.0, 1.0, 0.0],c: 16,gv: -1.50479141230843
[0.0, 1.0, 0.0, 0.0, 0.0, 1.0],c: 18,gv: -0.7944977197602732
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -1.6392934412886775
[0.0, 0.0, 1.0, 0.0, 1.0, 0.0],c: 18,gv: -1.0369700263733486
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -1.2119990307729596
[0.0, 0.0, 0.0, 0.0, 2.0, 0.0],c: 16,gv: -1.5271313039527494
[0.0, 0.0, 0.0, 0.0, 1.0, 1.0],c: 18,gv: -0.820038522782962
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -2.1891317886139605
[2.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 18,gv: -1.3928731845949986
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -1.9405289530559484
[2.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 18,gv: -1.2936719030251644
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -1.0970851709038227
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -1.6600756201898959
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -1.1439106861669535
[0.0, 1.0, 0.0, 2.0, 0.0, 0.0],c: 18,gv: -1.1882745640201613
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -1.9104956974259906
[0.0, 0.0, 0.0, 2.0, 1.0, 0.0],c: 18,gv: -1.0128213645956723
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -0.2348999999999999
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -0.4175999999999991
[0.0, 2.0, 0.0, 0.0, 0.0, 0.0],c: 16,gv: -0.0028999999999996806
[0.0, 1.0, 1.0, 0.0, 0.0, 0.0],c: 18,gv: -0.026100000000000345
[0.0, 1.0, 0.0, 0.0, 1.0, 0.0],c: 16,gv: -0.04640000000000133
[0.0, 1.0, 0.0, 0.0, 0.0, 1.0],c: 18,gv: -0.04640000000000133
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -0.4175999999999991
[0.0, 0.0, 1.0, 0.0, 1.0, 0.0],c: 18,gv: -0.4175999999999991
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -0.742400000000002
[0.0, 0.0, 0.0, 0.0, 2.0, 0.0],c: 16,gv: -0.742400000000002
[0.0, 0.0, 0.0, 0.0, 1.0, 1.0],c: 18,gv: -0.742400000000002
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -0.02114099999999941
[2.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 18,gv: -0.0023489999999999345
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -0.03758399999999895
[2.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 18,gv: -0.03758399999999895
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -0.004176000000000957
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -0.06681599999999921
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -0.06681599999999921
[0.0, 1.0, 0.0, 2.0, 0.0, 0.0],c: 18,gv: -0.007424000000000985
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -0.11878399999999967
[0.0, 0.0, 0.0, 2.0, 1.0, 0.0],c: 18,gv: -0.11878399999999967
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -2.610000000000002
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -3.48
[0.0, 2.0, 0.0, 0.0, 0.0, 0.0],c: 16,gv: -2.6824999999999997
[0.0, 1.0, 1.0, 0.0, 0.0, 0.0],c: 18,gv: -1.1600000000000004
[0.0, 1.0, 0.0, 0.0, 1.0, 0.0],c: 16,gv: -2.0498401394045005
[0.0, 1.0, 0.0, 0.0, 0.0, 1.0],c: 18,gv: -1.751836734693879
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -3.48
[0.0, 0.0, 1.0, 0.0, 1.0, 0.0],c: 18,gv: -3.48
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -4.640000000000001
[0.0, 0.0, 0.0, 0.0, 2.0, 0.0],c: 16,gv: -4.640000000000001
[0.0, 0.0, 0.0, 0.0, 1.0, 1.0],c: 18,gv: -4.640000000000001
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -2.6100000000000025
[2.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 18,gv: -1.615714285714287
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -2.338560000000002
[2.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 18,gv: -1.7260800000000014
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -1.4314893617021283
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -1.3920000000000012
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -1.5370996563573893
[0.0, 1.0, 0.0, 2.0, 0.0, 0.0],c: 18,gv: -1.2945210084033614
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -1.8560000000000016
[0.0, 0.0, 0.0, 2.0, 1.0, 0.0],c: 18,gv: -1.8560000000000016
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -0.07047000000000125
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -0.16703999999999963
[0.0, 2.0, 0.0, 0.0, 0.0, 0.0],c: 16,gv: -0.0028999999999996806
[0.0, 1.0, 1.0, 0.0, 0.0, 0.0],c: 18,gv: -0.007829999999999782
[0.0, 1.0, 0.0, 0.0, 1.0, 0.0],c: 16,gv: -0.018559999999999244
[0.0, 1.0, 0.0, 0.0, 0.0, 1.0],c: 18,gv: -0.033366292134831735
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -0.057599999999999874
[0.0, 0.0, 1.0, 0.0, 1.0, 0.0],c: 18,gv: -0.057599999999999874
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -0.11878399999999967
[0.0, 0.0, 0.0, 0.0, 2.0, 0.0],c: 16,gv: -0.11878399999999967
[0.0, 0.0, 0.0, 0.0, 1.0, 1.0],c: 18,gv: -0.11878399999999967
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -0.02114099999999941
[2.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 18,gv: -0.0023489999999999345
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -0.027837860929696305
[2.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 18,gv: -0.016495720698254595
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -0.0037491031349393402
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -0.010690560000000904
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -0.025171678670360263
[0.0, 1.0, 0.0, 2.0, 0.0, 0.0],c: 18,gv: -0.002654391061451381
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -0.016383999999999954
[0.0, 0.0, 0.0, 2.0, 1.0, 0.0],c: 18,gv: -0.016383999999999954
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0],c: 15,gv: -1.9317982736549622
[1.0, 0.0, 0.0, 0.0, 0.0, 1.0],c: 15,gv: -1.646660465116279
[0.0, 2.0, 0.0, 0.0, 0.0, 0.0],c: 16,gv: -2.8658823529411768
[0.0, 1.0, 1.0, 0.0, 0.0, 0.0],c: 18,gv: -1.6683682634730552
[0.0, 1.0, 0.0, 0.0, 1.0, 0.0],c: 16,gv: -1.600741364785173
[0.0, 1.0, 0.0, 0.0, 0.0, 1.0],c: 18,gv: -2.1280790477680562
[0.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 15,gv: -1.277768410374012
[0.0, 0.0, 1.0, 0.0, 1.0, 0.0],c: 18,gv: -1.374216910150724
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 15,gv: -0.8459906976744198
[0.0, 0.0, 0.0, 0.0, 2.0, 0.0],c: 16,gv: -1.4348764867337616
[0.0, 0.0, 0.0, 0.0, 1.0, 1.0],c: 18,gv: -0.742400000000002
[3.0, 0.0, 0.0, 0.0, 0.0, 0.0],c: 15,gv: -1.7202814558283932
[2.0, 1.0, 0.0, 0.0, 0.0, 0.0],c: 18,gv: -1.5734178997469062
[2.0, 0.0, 0.0, 1.0, 0.0, 0.0],c: 15,gv: -1.5850784876510402
[2.0, 0.0, 0.0, 0.0, 1.0, 0.0],c: 18,gv: -1.0460558629636993
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -1.434802546770918
[1.0, 0.0, 0.0, 2.0, 0.0, 0.0],c: 15,gv: -0.7191695056197862
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -1.404596078431373
[0.0, 1.0, 0.0, 2.0, 0.0, 0.0],c: 18,gv: -0.39096966040005987
[0.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 15,gv: -0.730011765662202
[0.0, 0.0, 0.0, 2.0, 1.0, 0.0],c: 18,gv: -0.7530821065345779
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -1.0838196663116797
[1.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 20,gv: -0.7809228250488884
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -1.0838196663116797
[1.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 20,gv: -0.7809228250488884
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -1.1592210152083755
[1.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 20,gv: -0.7242584226733031
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -1.1592210152083755
[1.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 20,gv: -0.7242584226733031
[1.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 20,gv: -1.0312887482063373
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -0.002016000000000462
[1.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 20,gv: -0.018143999999999494
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0],c: 18,gv: -0.002016000000000462
[1.0, 0.0, 1.0, 1.0, 0.0, 0.0],c: 20,gv: -0.018143999999999494
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -0.05205305400981968
[1.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 20,gv: -0.03225599999999962
[1.0, 0.0, 0.0, 1.0, 1.0, 0.0],c: 18,gv: -0.05205305400981968
[1.0, 0.0, 0.0, 1.0, 0.0, 1.0],c: 20,gv: -0.03225599999999962
[1.0, 0.0, 0.0, 3.0, 0.0, 0.0],c: 20,gv: -0.005160960000000436
